variant	stage	status	drop_reason	direction	fake_rdm_weight	representability	shape	dominant_owner	dominant_label	dominant_channel	dominant_l	dominant_shell	z_center	rms_x	rms_y	rms_z	owner1_fraction	owner2_fraction	midpoint_tail	other_center_tail	width	s_fraction	px_fraction	py_fraction	pz_fraction	d_fraction	top_labels
s0.99_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	12	0.00876392499753987	0.9957323929741245	transverse_bond	2	b_py7	py	1	7	5.493627701538226e-11	2.2507417370765817	3.8284030367594872	4.237665688153807	0.4999999993230923	0.5000000006769076	0.560615683387576	0.29270283119488644	2.857771804408024	1.3797151648781706e-18	0.012849961688287618	0.9243255285350488	3.441438499404401e-20	0.06282450977666383	b_py7:3.264896781549e-01,a_py7:3.264896772809e-01,b_py3:9.822307386528e-02,a_py3:9.822307339740e-02,b_py8:1.571162277606e-02,a_py8:1.571162272682e-02,a_py4:1.049953921179e-02,b_py4:1.049953918821e-02
s0.99_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	8	0.003382362118789034	0.9986426672206875	bond_axis_midbond	1	a_s4	s	0	4	4.581717682650007e-9	3.8512498412769105	3.85124984127709	7.161070958265461	0.4999999993564984	0.5000000006435014	0.45755899777337583	0.24876099712257338	2.7562313728633225	0.7752865019897321	8.988165502192123e-22	4.373033662738443e-22	0.07595852439884641	0.14875497361142145	a_s4:1.438196120604e-01,b_s4:1.438196029609e-01,a_s5:1.342434706824e-01,b_s5:1.342434601364e-01,b_s3:4.549515616332e-02,a_s3:4.549514939450e-02,a_pz7:2.858540247571e-02,b_pz7:2.858540225370e-02
s0.99_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	9	0.004826971110559517	0.9977041887877515	bond_axis_midbond	1	a_s4	s	0	4	-2.7917163988168755e-7	2.515117250122983	2.5151172501226573	3.568564573538626	0.5000002309917063	0.4999997690082932	0.45230296772986583	0.2561331172480665	2.9144979564156235	0.8176430842006485	1.5260574483153126e-21	1.858200132296136e-21	0.11497149709787526	0.06738541870147613	a_s4:1.837423465113e-01,b_s4:1.837422381655e-01,a_s3:9.321117223040e-02,b_s3:9.321099283512e-02,a_s6:5.514636430053e-02,b_s6:5.514624537138e-02,b_pz3:3.221356275012e-02,a_pz3:3.221355969139e-02
s0.99_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	10	0.005010545254853623	0.9978267110333077	bond_axis_midbond	2	b_s3	s	0	3	2.3349974983459602e-7	4.78356555446996	4.783565554470028	3.9743025675352044	0.4999999193473836	0.5000000806526166	0.29400623859394587	0.13213192112050542	1.94433925748319	0.8703957439759455	1.090096903183072e-21	1.1400794538474627e-22	0.00015339010013232167	0.1294508659239222	b_s3:1.763052408425e-01,a_s3:1.763051857972e-01,b_s6:8.718559471830e-02,a_s6:8.718555559945e-02,b_s4:7.316697802625e-02,a_s4:7.316693782202e-02,b_s5:4.993836432093e-02,a_s5:4.993835585005e-02
s0.99_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	11	0.008763924997481133	0.9957323929742361	transverse_bond	2	b_px7	px	1	7	6.589430523400367e-11	3.8284030367947675	2.250741737097014	4.23766568818672	0.49999999917646104	0.5000000008235388	0.5606156834018691	0.29270283120410573	2.8577718044517195	3.4389940820750466e-19	0.924325528571437	0.01284996168960629	5.0086888325611414e-20	0.06282450973895665	b_px7:3.264896782475e-01,a_px7:3.264896771839e-01,b_px3:9.822307395973e-02,a_px3:9.822307339041e-02,b_px8:1.571162278255e-02,a_px8:1.571162272262e-02,a_px4:1.049953920328e-02,b_px4:1.049953917458e-02
s0.99_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	12	0.00876392499753987	0.9957323929741245	transverse_bond	2	b_py7	py	1	7	5.493627701538226e-11	2.2507417370765817	3.8284030367594872	4.237665688153807	0.4999999993230923	0.5000000006769076	0.560615683387576	0.29270283119488644	2.857771804408024	1.3797151648781706e-18	0.012849961688287618	0.9243255285350488	3.441438499404401e-20	0.06282450977666383	b_py7:3.264896781549e-01,a_py7:3.264896772809e-01,b_py3:9.822307386528e-02,a_py3:9.822307339740e-02,b_py8:1.571162277606e-02,a_py8:1.571162272682e-02,a_py4:1.049953921179e-02,b_py4:1.049953918821e-02
s0.99_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	13	0.01571314988201513	0.9988764021070916	bond_axis_midbond	1	a_s3	s	0	3	-4.691970171636895e-9	2.788203074306923	2.7882030743069217	4.038717806533728	0.5000000612476992	0.4999999387523006	0.25977417294928595	0.10830804868775616	1.9037205510987403	0.7773508463681212	3.375125374941979e-22	2.874690149627798e-21	0.05480060365452703	0.16784854997735188	a_s3:1.976863258907e-01,b_s3:1.976862815462e-01,a_s6:1.197639973377e-01,b_s6:1.197639603817e-01,a_dyy1:2.311334385900e-02,a_dxx1:2.311334385900e-02,b_dyy1:2.311333967262e-02,b_dxx1:2.311333967262e-02
s0.99_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	14	0.018148906000277028	0.9988198008479395	bond_axis_midbond	2	b_s3	s	0	3	-5.729536358799305e-10	3.0793365469727516	3.0793365469686567	4.348055458669803	0.4999999851164359	0.5000000148835638	0.36666138970124296	0.1989765545480552	2.6857319229510943	0.8914144876540819	7.836329771618289e-22	1.280355076100615e-21	0.009014348859164092	0.09957116348675417	b_s3:1.455989428136e-01,a_s3:1.455989376909e-01,b_s6:1.116086339549e-01,a_s6:1.116086295920e-01,b_s4:1.043179471339e-01,a_s4:1.043179356432e-01,b_s9:4.497061936322e-02,a_s9:4.497061727945e-02
s0.99_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	15	0.02140024502190882	0.9966243669673652	bond_axis_midbond	1	a_dyy6	dyy	2	6	-5.276240348590651e-15	4.29436088029563	4.2943608803051605	4.353835530572279	0.5000000000000006	0.4999999999999995	0.6113836675238501	0.376413574461699	3.6268629155555514	1.2078028386743974e-18	4.120547224808623e-21	6.25535220125153e-21	8.164663707649437e-21	1.0000000000000002	a_dyy6:1.206401210064e-01,b_dyy6:1.206401210004e-01,b_dxx6:1.206401209851e-01,a_dxx6:1.206401209791e-01,a_dyy5:5.032674532970e-02,b_dyy5:5.032674532136e-02,b_dxx5:5.032674531683e-02,a_dxx5:5.032674530849e-02
s0.99_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	16	0.028633292248455015	0.9993877137517658	bond_axis_midbond	1	a_s3	s	0	3	3.5316539097149785e-9	4.255906549646084	4.25590654964647	3.6781058915913474	0.5000000263314798	0.4999999736685204	0.2469323503221266	0.1327284467776171	2.404394426425313	0.8465454306561347	8.245148412345823e-22	7.513286000612595e-22	0.0014364234038028068	0.1520181459400624	a_s3:2.607867344290e-01,b_s3:2.607867068538e-01,a_s9:4.824232730792e-02,b_s9:4.824232667063e-02,a_s6:3.495871763356e-02,b_s6:3.495870961506e-02,a_s2:2.853378814255e-02,b_s2:2.853378671956e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	1	0.3836478176913248	0.9997855402945347	bond_axis_midbond	2	b_s4	s	0	4	-9.075367821806548	4.53557579844392	4.535575798443501	3.6810305009762967	0.28218806057645757	0.717811939423542	0.5397894210698988	0.3182469885560006	3.2165862571251784	0.7698394226886984	2.515703651900954e-22	1.8292781153264295e-22	0.14727011877140792	0.08289045853989353	b_s4:3.296021219719e-01,b_s6:1.583115404670e-01,a_pz8:8.129222652807e-02,b_s3:7.271654180147e-02,a_s5:6.424701750799e-02,a_s4:5.298083752149e-02,b_s5:3.565542640479e-02,b_pz7:3.058223986082e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	2	0.8076171962251217	0.999722992820993	bond_axis_midbond	1	a_pz7	pz	1	7	-7.902770836655373	2.9795583035780733	2.9795583035782873	2.1372197274851668	0.5993104215566908	0.40068957844330927	0.5416331704467517	0.29016854343202764	2.8844962305474025	0.4457421091952976	3.618600532285281e-22	1.796774369326729e-21	0.5243264582672299	0.029931432537472553	a_pz7:2.699276709077e-01,a_pz3:2.008620651015e-01,b_s4:1.818679820838e-01,b_s6:6.967365559642e-02,a_s4:4.799387076182e-02,a_s5:3.761738097916e-02,b_s5:3.237087356064e-02,b_pz7:3.217065862515e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	3	1.645594272471322	0.9996109273669729	outer_tail	1	a_pz3	pz	1	3	-5.5621931376220255	2.137821122160063	2.137821122159555	1.6180926915276133	0.834864371554966	0.1651356284450338	0.509183189679361	0.2716641105673026	2.9484893553261893	0.3387336952297208	3.105864702443959e-22	2.098431737921316e-21	0.6204178166677902	0.04084848810248868	a_pz3:2.809068865382e-01,a_pz7:2.495087975160e-01,a_s3:8.552299734324e-02,a_s4:4.846606538003e-02,a_s6:4.371738495506e-02,b_s9:4.255972838952e-02,a_s5:3.617827680391e-02,b_pz3:3.286848789521e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	4	1.0845894441201858	0.9992540414705355	outer_tail	1	a_pz7	pz	1	7	-4.378514205874839	2.6838979880168465	2.6838979880176517	1.9113509536121278	0.8417669661699716	0.15823303383002876	0.5516060526296014	0.288437703015596	2.8308130906508056	0.1627709093731399	1.063581970539903e-21	3.1865973763770215e-21	0.8115225593668778	0.025706531259982464	a_pz7:4.561855269687e-01,a_pz3:2.826996471647e-01,b_s4:7.309884359246e-02,b_pz7:3.767118962135e-02,a_s4:2.578093818237e-02,a_s5:2.387042346855e-02,a_pz8:2.195420693595e-02,b_s3:1.533048548157e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	5	0.23076718209275543	0.998734626404325	bond_axis_midbond	1	a_s4	s	0	4	-2.8124260571891417	6.618000231339798	6.618000231334204	4.448927157827604	0.6011715152776048	0.3988284847223953	0.6105496799125066	0.3988721282030394	3.9937544694968876	0.7593988309853331	1.5423051427446201e-21	2.586152331544186e-22	0.20839274496976848	0.03220842404489851	a_s4:1.434597688973e-01,a_s9:1.391961164822e-01,b_s4:1.269916336084e-01,a_s6:8.774926420460e-02,b_s9:6.399874499538e-02,b_s5:5.651582198635e-02,b_s6:5.281167572017e-02,a_s3:5.183587185573e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	6	1.4161293053343875	0.9991724809217525	bond_axis_midbond	1	a_pz3	pz	1	3	-1.1622813895747264	2.203507277209297	2.203507277209783	1.440804184004123	0.6232331516607755	0.3767668483392247	0.4367433644571759	0.19825857727296284	2.3097663514958438	0.3085958430463556	3.836277204609181e-21	1.69925300400716e-21	0.5011466406960442	0.19025751625760043	a_pz3:3.175571338548e-01,b_pz3:8.986721861367e-02,b_s4:7.430227186306e-02,b_s3:6.543208315722e-02,a_pz7:6.121768153549e-02,b_s5:4.552225644517e-02,a_dzz2:3.521884647962e-02,a_dzz1:3.298760107920e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	7	1.3326370126416363	0.9989199852371174	bond_axis_midbond	1	a_s4	s	0	4	-0.9572647147559911	2.0918181539615213	2.091818153962109	1.7507356872619508	0.6780902768932796	0.32190972310672034	0.4723838462989071	0.2477109587897593	2.5642700390789224	0.7065829144365136	3.3446873755720867e-21	1.1874380373683862e-21	0.27407019848830283	0.019346887075183557	a_s4:2.895856711623e-01,b_s4:1.143997919390e-01,a_s3:1.109660522658e-01,a_s6:1.044074667367e-01,b_pz7:9.333265113328e-02,a_pz7:9.209811612956e-02,b_s5:4.764670408046e-02,b_pz3:4.558943404066e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	8	1.3831326559640762	0.9992323861633925	bond_axis_midbond	1	a_s4	s	0	4	-0.6203407606266641	1.759072254162911	1.7590722541608748	1.3837044057021028	0.5185272862010115	0.48147271379898837	0.5367859986835868	0.290601423835913	2.7691742628904046	0.5710928520361512	6.204588054116344e-21	3.3002529306879014e-21	0.3990766646480757	0.029830483315773294	a_s4:2.721083752851e-01,b_s4:2.053024575041e-01,b_pz7:1.522802743415e-01,a_pz7:1.386932157513e-01,b_pz3:5.396169396419e-02,a_pz3:4.129150145862e-02,b_s5:3.206448009845e-02,a_s6:2.689247531344e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	9	0.8925869112820237	0.9963602031051918	bond_axis_midbond	1	a_s4	s	0	4	-0.365402425017502	3.4815589622137737	3.481558962209705	3.6253466815586655	0.5174799085621291	0.48252009143787145	0.5271691241485831	0.28418986200254176	2.732401013760856	0.7140535715904222	5.423771684384447e-21	1.0464294245615685e-21	0.2673261951930665	0.01862023321651147	a_s4:3.032701879389e-01,b_s4:1.994736828433e-01,b_pz7:1.104485502142e-01,b_s5:8.431094273432e-02,a_pz7:6.999030890464e-02,b_pz3:5.589726346079e-02,a_s5:4.285740419946e-02,a_s6:3.982734866163e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	10	0.8925869984513715	0.9963602033585894	bond_axis_midbond	2	b_s4	s	0	4	0.3654023746782264	3.48155894915275	3.4815589491613967	3.6253466251491853	0.48252011542638196	0.517479884573618	0.5271691261783242	0.2841898631243143	2.7324010186555188	0.7140535652006664	3.8016444839766235e-21	1.2129372692171376e-21	0.2673262025786342	0.01862023222069941	b_s4:3.032701765764e-01,a_s4:1.994736929229e-01,a_pz7:1.104485605879e-01,a_s5:8.431094058533e-02,b_pz7:6.999030275502e-02,a_pz3:5.589727049188e-02,b_s5:4.285740642942e-02,b_s6:3.982734648297e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	11	1.3831326499113987	0.9992323863146928	bond_axis_midbond	2	b_s4	s	0	4	0.6203407472600834	1.7590720383889151	1.7590720383904805	1.3837041512572223	0.48147274919678335	0.5185272508032164	0.5367859970692782	0.2906014225597067	2.7691742626110374	0.5710927812786389	3.823066383530322e-21	2.1486050911079008e-21	0.3990767196818891	0.02983049903947206	b_s4:2.721083751605e-01,a_s4:2.053024348511e-01,a_pz7:1.522803133632e-01,b_pz7:1.386932201336e-01,a_pz3:5.396170309650e-02,b_pz3:4.129149025256e-02,a_s5:3.206448049981e-02,b_s6:2.689246074730e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	12	1.332636973168825	0.9989199852010665	bond_axis_midbond	2	b_s4	s	0	4	0.9572647172977105	2.091818126493725	2.0918181264980085	1.7507357200689921	0.3219097278222052	0.6780902721777947	0.4723838467122681	0.24771095855255088	2.564270037570085	0.7065829136892684	2.6210031571336752e-21	1.7369656386086155e-21	0.2740701990533524	0.019346887257379188	b_s4:2.895856707485e-01,a_s4:1.143997867922e-01,b_s3:1.109660496747e-01,b_s6:1.044074668175e-01,a_pz7:9.333265260507e-02,b_pz7:9.209811301659e-02,a_s5:4.764670743567e-02,a_pz3:4.558943662095e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	13	1.4161292942424661	0.9991724810055524	bond_axis_midbond	2	b_pz3	pz	1	3	1.1622813822265643	2.2035072777937543	2.203507277794346	1.4408041914434813	0.3767667093774475	0.6232332906225524	0.43674339898290054	0.19825859493465944	2.3097664728266087	0.30859572803162744	1.7649330618419104e-21	1.1503514505014133e-21	0.5011468008441763	0.19025747112419628	b_pz3:3.175572370961e-01,a_pz3:8.986721185903e-02,a_s4:7.430218767882e-02,a_s3:6.543204743258e-02,b_pz7:6.121773889589e-02,a_s5:4.552218566691e-02,b_dzz2:3.521882406395e-02,b_dzz1:3.298758496193e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	14	0.23076717908334532	0.9987346263678382	bond_axis_midbond	2	b_s4	s	0	4	2.812426059040374	6.618000235263462	6.618000235238661	4.448927166486831	0.39882847979773794	0.6011715202022619	0.6105496713408888	0.3988721192546852	3.9937544080520126	0.7593988299602186	1.982881931189542e-21	3.1375519915092534e-22	0.2083927463195121	0.03220842372026933	b_s4:1.434597691696e-01,b_s9:1.391961087735e-01,a_s4:1.269916322292e-01,b_s6:8.774926982858e-02,a_s9:6.399874277428e-02,a_s5:5.651581861109e-02,a_s6:5.281167753531e-02,b_s3:5.183587467311e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	15	1.0845894341396742	0.9992540414204789	outer_tail	2	b_pz7	pz	1	7	4.378514215712278	2.6838979793064595	2.6838979793029103	1.9113509575602978	0.15823302502779032	0.8417669749722098	0.551606052161354	0.28843770220936826	2.830813080420626	0.16277090320716822	3.0901740243945414e-21	8.432170624808522e-22	0.8115225628667955	0.02570653392603643	b_pz7:4.561855315600e-01,b_pz3:2.826996468795e-01,a_s4:7.309883920227e-02,a_pz7:3.767118954870e-02,b_s4:2.578093968931e-02,b_s5:2.387042154994e-02,b_pz8:2.195420688574e-02,a_s3:1.533048194931e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	16	1.6455942836941577	0.9996109273727184	outer_tail	2	b_pz3	pz	1	3	5.5621931358390695	2.137821128176654	2.1378211281767516	1.6180926906165405	0.1651356160716956	0.8348643839283042	0.5091831808513831	0.27166410424898024	2.94848930877242	0.33873371273614755	4.898013787333106e-21	5.3536220806451e-22	0.6204177949101318	0.04084849235372037	b_pz3:2.809068754008e-01,b_pz7:2.495087936687e-01,b_s3:8.552300671938e-02,b_s4:4.846606674608e-02,b_s6:4.371739175151e-02,a_s9:4.255972480480e-02,b_s5:3.617828186701e-02,a_pz3:3.286848435589e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	17	0.8076171939983544	0.99972299281837	bond_axis_midbond	2	b_pz7	pz	1	7	7.902770839644882	2.979558304416601	2.9795583044167135	2.1372197265065487	0.4006895739907917	0.5993104260092084	0.5416331712409044	0.29016854379438045	2.884496227816349	0.445742103816264	3.5123036624668736e-21	1.1387731202577577e-21	0.5243264624991818	0.02993143368455421	b_pz7:2.699276748335e-01,b_pz3:2.008620662491e-01,a_s4:1.818679832039e-01,a_s6:6.967365235290e-02,b_s4:4.799387087142e-02,b_s5:3.761738207483e-02,a_s5:3.237087445894e-02,a_pz7:3.217065852799e-02
s0.99_shape_conservative	shape_drop	dropped	shape_filter	18	0.3836478171695126	0.9997855402960435	bond_axis_midbond	1	a_s4	s	0	4	9.075367821906704	4.53557579940282	4.535575799403397	3.6810304993463068	0.7178119393551553	0.28218806064484453	0.5397894205266565	0.31824698822500447	3.2165862545829063	0.769839425778001	3.1860361542650507e-22	5.5761390443290665e-22	0.1472701166055453	0.08289045761645356	a_s4:3.296021230524e-01,a_s6:1.583115413145e-01,b_pz8:8.129222624502e-02,a_s3:7.271654235815e-02,b_s5:6.424701572980e-02,b_s4:5.298083974283e-02,a_s5:3.565542592883e-02,a_pz7:3.058223912225e-02
