row_index	local_index	state_x	state_y	state_z	x	y	z	nearest_center_distance	terminal_support_weight	parent_product_weight	parent_minus_terminal_weight	u_direct	row_action	ratio_row_action_over_u_direct	row_residual	residual_abs	residual_sq_fraction_direct_core	residual_sq_fraction_all	analytic_point_potential	analytic_equal_width_gaussian_average	row_action_minus_point	u_direct_minus_point	u_direct_minus_equal_width_average	boundary	core_center	small_weight_q25	local_spacing_x	local_spacing_y	local_spacing_z	local_spacing_min	local_spacing_geom
26	26	6	5	5	-0.30736614773371773	-0.6997875680278085	-0.6997875680278085	1.0362814431925407	0.2695849336621774	0.2695849336621774	0.0	0.9622663278431193	0.9661561103820244	1.004042313885828	0.0010486267677110583	0.0010486267677110583	8.799341635125539e-6	8.751018568897018e-6	0.9649560395436518	0.9617288671042656	0.001200070838372591	-0.00268971170053256	0.0005374607388536345	true	false	false	0.3073661477337204	0.3924214202940908	0.3924214202940908	0.3073661477337204	0.3617321821092129
27	27	6	5	6	-0.30736614773371773	-0.6997875680278085	-0.30736614773371773	0.8238024871967831	0.22864369171768384	0.22864369171768384	0.0	1.1904260822376664	1.2143177174314186	1.0200698183198764	0.005462671671871644	0.005462671671871644	0.00023879129868599564	0.0002374799360614175	1.21268936887249	1.1898450358716348	0.0016283485589285718	-0.022263286634823576	0.0005810463660316234	true	false	false	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.3073661477337204	0.3334429896192472
28	28	6	5	7	-0.30736614773371773	-0.6997875680278085	2.6645352591003757e-15	0.7643144569736597	0.21407053855324729	0.21407053855324729	0.0	1.268791653352578	1.3076757151578706	1.0306465302656647	0.008323932051796712	0.008323932051796712	0.0005544537860131018	0.000551408909687899	1.3054394959555737	1.2682829595332308	0.002236219202296885	-0.036647842602995695	0.0005086938193472612	true	false	false	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.3073661477337204	0.3334429896192472
29	29	6	5	8	-0.30736614773371773	-0.6997875680278085	0.3073661477337257	0.8238024871967861	0.2286436917176931	0.2286436917176931	0.0	1.190426082237657	1.2143177174314066	1.0200698183198744	0.005462671671871311	0.005462671671871311	0.0002387912986859665	0.00023747993606138852	1.2126893688724856	1.189845035871631	0.0016283485589210223	-0.022263286634828683	0.0005810463660258502	true	false	false	0.3073661477337204	0.3924214202940908	0.30736614773372306	0.3073661477337204	0.3334429896192482
30	30	6	5	9	-0.30736614773371773	-0.6997875680278085	0.6997875680278121	1.0362814431925431	0.26958493366218556	0.26958493366218556	0.0	0.9622663278431101	0.9661561103820183	1.0040423138858314	0.001048626767711891	0.001048626767711891	8.799341635139513e-6	8.751018568910916e-6	0.9649560395436496	0.9617288671042635	0.0012000708383687053	-0.0026897117005395543	0.0005374607388465291	true	false	false	0.3073661477337204	0.3924214202940908	0.39242142029408633	0.3073661477337204	0.3617321821092115
31	31	6	6	5	-0.30736614773371773	-0.30736614773371773	-0.6997875680278085	0.8238024871967831	0.22864369171768387	0.22864369171768387	0.0	1.1904260822376664	1.2143177174314181	1.020069818319876	0.005462671671871533	0.005462671671871533	0.00023879129868598594	0.00023747993606140782	1.21268936887249	1.1898450358716348	0.0016283485589281277	-0.022263286634823576	0.0005810463660316234	true	false	false	0.3073661477337204	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.3334429896192472
32	32	6	6	6	-0.30736614773371773	-0.30736614773371773	-0.30736614773371773	0.5323737844015207	0.19392010173610758	0.19392010173610758	0.0	1.6303153954149918	1.8124780599146904	1.1117346158982506	0.035325002432301966	0.035325002432301966	0.009985566341764415	0.00993072892282205	1.8159922813203548	1.630201340518986	-0.003514221405664486	-0.18567688590536302	0.00011405489600591068	false	false	true	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.30736614773372045
33	33	6	6	7	-0.30736614773371773	-0.30736614773371773	2.6645352591003757e-15	0.434681374739396	0.18156013972257945	0.18156013972257945	0.0	1.7967898918690581	2.1084992803826386	1.1734812678567186	0.05659400013136545	0.05659400013136545	0.025630028166760317	0.02548927655148069	2.1117006496040776	1.7969537676033662	-0.0032013692214389877	-0.3149107577350194	-0.00016387573430809432	false	false	true	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.30736614773372045
34	34	6	6	8	-0.30736614773371773	-0.30736614773371773	0.3073661477337257	0.5323737844015253	0.19392010173611543	0.19392010173611543	0.0	1.6303153954149756	1.8124780599146726	1.1117346158982506	0.035325002432303076	0.035325002432303076	0.009985566341765043	0.009930728922822674	1.8159922813203422	1.6302013405189781	-0.003514221405669593	-0.18567688590536657	0.00011405489599747298	false	false	true	0.3073661477337204	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.3073661477337213
35	35	6	6	9	-0.30736614773371773	-0.30736614773371773	0.6997875680278121	0.8238024871967861	0.2286436917176908	0.2286436917176908	0.0	1.1904260822376538	1.2143177174314084	1.0200698183198786	0.005462671671872366	0.005462671671872366	0.0002387912986860587	0.00023747993606148022	1.2126893688724856	1.189845035871631	0.0016283485589227986	-0.02226328663483179	0.0005810463660227416	true	false	false	0.3073661477337204	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.3334429896192459
36	36	6	7	5	-0.30736614773371773	2.6645352591003757e-15	-0.6997875680278085	0.7643144569736597	0.2140705385532473	0.2140705385532473	0.0	1.268791653352578	1.3076757151578693	1.0306465302656638	0.008323932051796434	0.008323932051796434	0.0005544537860130649	0.0005514089096878622	1.3054394959555737	1.2682829595332308	0.002236219202295553	-0.036647842602995695	0.0005086938193472612	true	false	false	0.3073661477337204	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.3334429896192472
37	37	6	7	6	-0.30736614773371773	2.6645352591003757e-15	-0.30736614773371773	0.434681374739396	0.18156013972257945	0.18156013972257945	0.0	1.7967898918690581	2.108499280382639	1.1734812678567188	0.05659400013136551	0.05659400013136551	0.025630028166760365	0.025489276551480734	2.1117006496040776	1.7969537676033662	-0.0032013692214385436	-0.3149107577350194	-0.00016387573430809432	false	false	true	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.30736614773372045
38	38	6	7	7	-0.30736614773371773	2.6645352591003757e-15	2.6645352591003757e-15	0.30736614773371773	0.16998796948312817	0.16998796948312817	0.0	2.0017034846169683	2.541355849185784	1.2695965554918738	0.09173440967982183	0.09173440967982183	0.06733995807625957	0.06697014935773508	2.5412763891021113	2.002013733415734	7.94600836728776e-5	-0.539572904485143	-0.0003102487987658442	false	false	true	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.30736614773372045
39	39	6	7	8	-0.30736614773371773	2.6645352591003757e-15	0.3073661477337257	0.43468137473940166	0.18156013972258678	0.18156013972258678	0.0	1.7967898918690388	2.1084992803826155	1.1734812678567184	0.056594000131367006	0.056594000131367006	0.02563002816676172	0.025489276551482084	2.1117006496040593	1.7969537676033565	-0.0032013692214438727	-0.31491075773502053	-0.00016387573431764224	false	false	true	0.3073661477337204	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.3073661477337213
40	40	6	7	9	-0.30736614773371773	2.6645352591003757e-15	0.6997875680278121	0.764314456973663	0.21407053855325384	0.21407053855325384	0.0	1.2687916533525643	1.307675715157861	1.0306465302656684	0.008323932051797878	0.008323932051797878	0.0005544537860132572	0.0005514089096880535	1.3054394959555684	1.2682829595332263	0.0022362192022926664	-0.03664784260300413	0.0005086938193379353	true	false	false	0.3073661477337204	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.3334429896192459
41	41	6	8	5	-0.30736614773371773	0.3073661477337257	-0.6997875680278085	0.8238024871967861	0.2286436917176931	0.2286436917176931	0.0	1.190426082237657	1.2143177174314066	1.0200698183198744	0.005462671671871311	0.005462671671871311	0.0002387912986859665	0.00023747993606138852	1.2126893688724856	1.189845035871631	0.0016283485589210223	-0.022263286634828683	0.0005810463660258502	true	false	false	0.3073661477337204	0.30736614773372306	0.3924214202940908	0.3073661477337204	0.3334429896192482
42	42	6	8	6	-0.30736614773371773	0.3073661477337257	-0.30736614773371773	0.5323737844015253	0.19392010173611543	0.19392010173611543	0.0	1.6303153954149756	1.8124780599146728	1.1117346158982508	0.03532500243230313	0.03532500243230313	0.009985566341765074	0.009930728922822705	1.8159922813203422	1.6302013405189781	-0.003514221405669371	-0.18567688590536657	0.00011405489599747298	false	false	true	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.3073661477337204	0.3073661477337213
43	43	6	8	7	-0.30736614773371773	0.3073661477337257	2.6645352591003757e-15	0.43468137473940166	0.18156013972258678	0.18156013972258678	0.0	1.7967898918690388	2.108499280382615	1.1734812678567181	0.05659400013136695	0.05659400013136695	0.025630028166761673	0.025489276551482035	2.1117006496040593	1.7969537676033565	-0.003201369221444317	-0.31491075773502053	-0.00016387573431764224	false	false	true	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.3073661477337204	0.3073661477337213
44	44	6	8	8	-0.30736614773371773	0.3073661477337257	0.3073661477337257	0.5323737844015298	0.19392010173612328	0.19392010173612328	0.0	1.6303153954149598	1.8124780599146568	1.1117346158982517	0.035325002432304575	0.035325002432304575	0.00998556634176589	0.009930728922823515	1.8159922813203293	1.6302013405189706	-0.0035142214056724796	-0.18567688590536946	0.00011405489598925733	false	false	true	0.3073661477337204	0.30736614773372306	0.30736614773372306	0.3073661477337204	0.30736614773372223
45	45	6	8	9	-0.30736614773371773	0.3073661477337257	0.6997875680278121	0.8238024871967891	0.22864369171770005	0.22864369171770005	0.0	1.190426082237644	1.2143177174313973	1.0200698183198778	0.00546267167187231	0.00546267167187231	0.00023879129868605386	0.0002374799360614754	1.2126893688724811	1.1898450358716273	0.0016283485589161373	-0.02226328663483712	0.0005810463660167464	true	false	false	0.3073661477337204	0.30736614773372306	0.39242142029408633	0.3073661477337204	0.3334429896192469
46	46	6	9	5	-0.30736614773371773	0.6997875680278121	-0.6997875680278085	1.0362814431925431	0.2695849336621856	0.2695849336621856	0.0	0.9622663278431102	0.9661561103820172	1.00404231388583	0.0010486267677116135	0.0010486267677116135	8.799341635134856e-6	8.751018568906283e-6	0.9649560395436496	0.9617288671042635	0.001200070838367595	-0.0026897117005394433	0.0005374607388466401	true	false	false	0.3073661477337204	0.39242142029408633	0.3924214202940908	0.3073661477337204	0.36173218210921154
47	47	6	9	6	-0.30736614773371773	0.6997875680278121	-0.30736614773371773	0.8238024871967861	0.2286436917176908	0.2286436917176908	0.0	1.1904260822376538	1.2143177174314077	1.020069818319878	0.005462671671872199	0.005462671671872199	0.00023879129868604416	0.00023747993606146575	1.2126893688724856	1.189845035871631	0.0016283485589221325	-0.02226328663483179	0.0005810463660227416	true	false	false	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.3334429896192459
48	48	6	9	7	-0.30736614773371773	0.6997875680278121	2.6645352591003757e-15	0.764314456973663	0.21407053855325384	0.21407053855325384	0.0	1.2687916533525643	1.3076757151578606	1.030646530265668	0.008323932051797767	0.008323932051797767	0.0005544537860132423	0.0005514089096880386	1.3054394959555684	1.2682829595332263	0.0022362192022922223	-0.03664784260300413	0.0005086938193379353	true	false	false	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.3334429896192459
49	49	6	9	8	-0.30736614773371773	0.6997875680278121	0.3073661477337257	0.8238024871967892	0.22864369171770008	0.22864369171770008	0.0	1.190426082237644	1.2143177174313968	1.0200698183198773	0.0054626716718721435	0.0054626716718721435	0.0002387912986860393	0.00023747993606146092	1.2126893688724811	1.1898450358716273	0.0016283485589156932	-0.02226328663483712	0.0005810463660167464	true	false	false	0.3073661477337204	0.39242142029408633	0.30736614773372306	0.3073661477337204	0.3334429896192469
50	50	6	9	9	-0.30736614773371773	0.6997875680278121	0.6997875680278121	1.0362814431925456	0.26958493366219377	0.26958493366219377	0.0	0.9622663278431007	0.9661561103820119	1.0040423138858345	0.0010486267677127237	0.0010486267677127237	8.79934163515349e-6	8.751018568924814e-6	0.9649560395436473	0.9617288671042613	0.0012000708383645975	-0.0026897117005465487	0.0005374607388394237	true	false	false	0.3073661477337204	0.39242142029408633	0.39242142029408633	0.3073661477337204	0.36173218210921015
51	51	7	5	5	2.6645352591003757e-15	-0.6997875680278085	-0.6997875680278085	0.9896490694850116	0.2524022924112029	0.2524022924112029	0.0	1.0057378563924848	1.0116909810834949	1.0059191613929732	0.0015025823190206733	0.0015025823190206733	1.8066950257536717e-5	1.7967732558071877e-5	1.010383012809176	1.0052818741931857	0.0013079682743188936	-0.004645156416691165	0.00045598219929909867	true	false	false	0.3073661477337204	0.3924214202940908	0.3924214202940908	0.3073661477337204	0.3617321821092129
52	52	7	5	6	2.6645352591003757e-15	-0.6997875680278085	-0.30736614773371773	0.7643144569736597	0.2140705385532473	0.2140705385532473	0.0	1.2687916533525783	1.3076757151578702	1.0306465302656642	0.008323932051796601	0.008323932051796601	0.000554453786013087	0.0005514089096878842	1.3054394959555737	1.2682829595332308	0.002236219202296441	-0.03664784260299547	0.0005086938193474833	true	false	false	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.3073661477337204	0.3334429896192472
53	53	7	5	7	2.6645352591003757e-15	-0.6997875680278085	2.6645352591003757e-15	0.6997875680278085	0.20042624020023656	0.20042624020023656	0.0	1.3611997796398343	1.4252507044864065	1.0470547569905717	0.012837486048346336	0.012837486048346336	0.001318767603255965	0.001311525368907684	1.4216832604918466	1.3607237317274519	0.0035674439945598824	-0.06048348085201227	0.00047604791238242683	true	false	true	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.3073661477337204	0.3334429896192472
54	54	7	5	8	2.6645352591003757e-15	-0.6997875680278085	0.3073661477337257	0.764314456973663	0.21407053855325597	0.21407053855325597	0.0	1.268791653352567	1.3076757151578606	1.0306465302656658	0.008323932051797267	0.008323932051797267	0.0005544537860131757	0.0005514089096879725	1.3054394959555684	1.2682829595332263	0.0022362192022922223	-0.03664784260300147	0.0005086938193405999	true	false	false	0.3073661477337204	0.3924214202940908	0.30736614773372306	0.3073661477337204	0.3334429896192482
55	55	7	5	9	2.6645352591003757e-15	-0.6997875680278085	0.6997875680278121	0.9896490694850142	0.25240229241121054	0.25240229241121054	0.0	1.0057378563924748	1.0116909810834895	1.0059191613929779	0.0015025823190218945	0.0015025823190218945	1.8066950257566085e-5	1.7967732558101083e-5	1.0103830128091733	1.005281874193183	0.001307968274316229	-0.004645156416698493	0.0004559821992917712	true	false	false	0.3073661477337204	0.3924214202940908	0.39242142029408633	0.3073661477337204	0.3617321821092115
56	56	7	6	5	2.6645352591003757e-15	-0.30736614773371773	-0.6997875680278085	0.7643144569736597	0.2140705385532473	0.2140705385532473	0.0	1.268791653352578	1.3076757151578717	1.0306465302656656	0.008323932051796934	0.008323932051796934	0.0005544537860131313	0.0005514089096879284	1.3054394959555737	1.2682829595332308	0.0022362192022979954	-0.036647842602995695	0.0005086938193472612	true	false	false	0.3073661477337204	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.3334429896192472
57	57	7	6	6	2.6645352591003757e-15	-0.30736614773371773	-0.30736614773371773	0.434681374739396	0.18156013972257945	0.18156013972257945	0.0	1.7967898918690581	2.1084992803826395	1.173481267856719	0.05659400013136562	0.05659400013136562	0.025630028166760466	0.025489276551480835	2.1117006496040776	1.7969537676033662	-0.0032013692214380995	-0.3149107577350194	-0.00016387573430809432	false	false	true	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.30736614773372045
58	58	7	6	7	2.6645352591003757e-15	-0.30736614773371773	2.6645352591003757e-15	0.30736614773371773	0.16998796948312817	0.16998796948312817	0.0	2.0017034846169683	2.5413558491857873	1.2695965554918753	0.09173440967982233	0.09173440967982233	0.06733995807626031	0.06697014935773582	2.5412763891021113	2.002013733415734	7.946008367598623e-5	-0.539572904485143	-0.0003102487987658442	false	false	true	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.30736614773372045
59	59	7	6	8	2.6645352591003757e-15	-0.30736614773371773	0.3073661477337257	0.43468137473940166	0.18156013972258678	0.18156013972258678	0.0	1.7967898918690388	2.108499280382617	1.173481267856719	0.056594000131367284	0.056594000131367284	0.02563002816676198	0.025489276551482337	2.1117006496040593	1.7969537676033565	-0.0032013692214425404	-0.31491075773502053	-0.00016387573431764224	false	false	true	0.3073661477337204	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.3073661477337213
60	60	7	6	9	2.6645352591003757e-15	-0.30736614773371773	0.6997875680278121	0.764314456973663	0.21407053855325384	0.21407053855325384	0.0	1.2687916533525643	1.307675715157862	1.030646530265669	0.008323932051798044	0.008323932051798044	0.0005544537860132793	0.0005514089096880755	1.3054394959555684	1.2682829595332263	0.0022362192022935545	-0.03664784260300413	0.0005086938193379353	true	false	false	0.3073661477337204	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.3334429896192459
61	61	7	7	5	2.6645352591003757e-15	2.6645352591003757e-15	-0.6997875680278085	0.6997875680278085	0.20042624020023656	0.20042624020023656	0.0	1.3611997796398343	1.4252507044864065	1.0470547569905717	0.012837486048346336	0.012837486048346336	0.001318767603255965	0.001311525368907684	1.4216832604918466	1.3607237317274519	0.0035674439945598824	-0.06048348085201227	0.00047604791238242683	true	false	true	0.3073661477337204	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.3334429896192472
62	62	7	7	6	2.6645352591003757e-15	2.6645352591003757e-15	-0.30736614773371773	0.30736614773371773	0.16998796948312817	0.16998796948312817	0.0	2.0017034846169683	2.5413558491857864	1.269596555491875	0.09173440967982216	0.09173440967982216	0.06733995807626007	0.06697014935773558	2.5412763891021113	2.002013733415734	7.946008367509805e-5	-0.539572904485143	-0.0003102487987658442	false	false	true	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.30736614773372045
63	63	7	7	7	2.6645352591003757e-15	2.6645352591003757e-15	2.6645352591003757e-15	4.6151104473205536e-15	0.1591533792227156	0.1591533792227156	0.0	2.2566297073515225	3.2019488345557066	1.418907508008326	0.15045073353841404	0.15045073353841404	0.18113272449561293	0.18013800363979188	3.1915382432114616	2.256758334191025	0.010410591344244935	-0.9349085358599392	-0.00012862683950265463	false	true	true	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.30736614773372045
64	64	7	7	8	2.6645352591003757e-15	2.6645352591003757e-15	0.3073661477337257	0.3073661477337257	0.16998796948313505	0.16998796948313505	0.0	2.001703484616946	2.5413558491857553	1.2695965554918736	0.09173440967982444	0.09173440967982444	0.0673399580762634	0.0669701493577389	2.541276389102084	2.0020137334157226	7.946008367110124e-5	-0.5395729044851381	-0.00031024879877650235	false	false	true	0.3073661477337204	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.3073661477337213
65	65	7	7	9	2.6645352591003757e-15	2.6645352591003757e-15	0.6997875680278121	0.6997875680278121	0.20042624020024266	0.20042624020024266	0.0	1.3611997796398192	1.4252507044863993	1.0470547569905782	0.012837486048348334	0.012837486048348334	0.0013187676032563756	0.0013115253689080922	1.4216832604918397	1.3607237317274465	0.0035674439945596603	-0.06048348085202049	0.00047604791237265687	true	false	false	0.3073661477337204	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.3334429896192459
